Country_code,Country,Year_decision,Year_first_decision,Year_target,Target_minimum,Target_maximum,Target_average,Target_consistent,Unit,Target_type,RE_technology,Miscellaneous,Source,added_in_version,change_reason,status,status_changed_in_version
HUN,Hungary,2004,2004,2010,,3.6,3.6,3.6,Percent,Electricity ,All technologies ,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2005_Full-Report_English.pdf,V1,,active,V1
HUN,Hungary,2013,2004,2020,,11.0,11.0,11.0,Percent,Electricity ,All technologies ,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2014_Full-Report_English.pdf,V1,,active,V1
HUN,Hungary,2019,2004,2030,,79.0,79.0,79.0,Percent,Electricity ,All technologies ,,https://ember-energy.org/data/live-eu-necp-tracker/#data-tool,V1,,active,V1
HUN,Hungary,2009,2009,2020,,13.0,13.0,13.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2010_Full-Report_English.pdf,V1,,active,V1
HUN,Hungary,2010,2009,2020,,14.7,14.7,14.7,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2011_Full-Report_English.pdf,V1,,active,V1
HUN,Hungary,2023,2009,2030,,21.0,21.0,21.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf,V1,,active,V1
ISL,Iceland,2019,2019,2020,,100.0,100.0,100.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/gsr_2020_full_report_en.pdf,V3,New non-EU-27 observation added in V3,active,V3
ISL,Iceland,2015,2015,2020,,64.0,64.0,64.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/REN21_GSR2016_FullReport_en_11.pdf,V3,New non-EU-27 observation added in V3,active,V3
IND,India,2009,2009,2010,,25.0,25.0,25.0,Percent,Electricity ,All technologies ,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2010_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
IND,India,2010,2009,2012,,10.0,10.0,10.0,Percent,Electricity ,All technologies ,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2011_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
IND,India,2015,2009,2030,,40.0,40.0,40.0,Percent,Electricity ,All technologies ,,https://www.ren21.net/wp-content/uploads/2019/05/REN21_GSR2016_FullReport_en_11.pdf,V3,New non-EU-27 observation added in V3,active,V3
IND,India,2019,2009,2022,,10.0,10.0,10.0,Percent,Electricity ,All technologies ,,https://www.ren21.net/wp-content/uploads/2019/05/gsr_2020_full_report_en.pdf,V3,New non-EU-27 observation added in V3,active,V3
IND,India,2021,2009,2030,,50.0,50.0,50.0,Percent,Electricity ,All technologies ,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
IND,India,2019,2019,2030,,40.0,40.0,40.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/gsr_2020_full_report_en.pdf,V3,New non-EU-27 observation added in V3,active,V3
IND,India,2020,2019,2022,,6.0,6.0,6.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
IDN,Indonesia,2007,2007,2025,,15.0,15.0,15.0,Percent,Electricity ,All technologies,,https://www.ren21.net/Portals/0/documents/activities/gsr/RE2007_Global_Status_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
IDN,Indonesia,2012,2007,2025,,26.0,26.0,26.0,Percent,Electricity ,All technologies ,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2013_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
IDN,Indonesia,2019,2007,2020,,23.0,23.0,23.0,Percent,Electricity ,All technologies ,,https://www.ren21.net/wp-content/uploads/2019/05/gsr_2020_full_report_en.pdf,V3,New non-EU-27 observation added in V3,active,V3
IDN,Indonesia,2020,2007,2030,,20.0,20.0,20.0,Percent,Electricity ,All technologies ,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
IDN,Indonesia,2021,2007,2030,,51.6,51.6,51.6,Percent,Electricity ,All technologies ,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
IDN,Indonesia,2023,2007,2030,,48.0,48.0,48.0,Percent,Electricity ,All technologies ,,https://www.ren21.net/wp-content/uploads/2019/05/GSR-2023_Energy-Supply-Module.pdf,V3,New non-EU-27 observation added in V3,active,V3
IDN,Indonesia,2023,2023,2050,,31.0,31.0,31.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf,V3,New non-EU-27 observation added in V3,active,V3
IRQ,Iraq,2012,2012,2030,,2.0,2.0,2.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2013_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
IRQ,Iraq,2014,2012,2030,,10.0,10.0,10.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2015_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
IRQ,Iraq,2021,2012,2030,,33.0,33.0,33.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
IRL,Ireland,2001,2001,2010,,13.2,13.2,13.2,Percent,Electricity ,All technologies ,,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32001L0077&from=EN,V1,,active,V1
IRL,Ireland,2009,2001,2020,,40.0,40.0,40.0,Percent,Electricity ,All technologies ,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2010_Full-Report_English.pdf,V1,,active,V1
IRL,Ireland,2013,2001,2020,,42.5,42.5,42.5,Percent,Electricity ,All technologies ,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2014_Full-Report_English.pdf,V1,,active,V1
IRL,Ireland,2019,2001,2030,,70.0,70.0,70.0,Percent,Electricity ,All technologies ,,https://www.ren21.net/wp-content/uploads/2019/05/gsr_2020_full_report_en.pdf,V1,,active,V1
IRL,Ireland,2019,2001,2030,,62.0,62.0,62.0,Percent,Electricity ,All technologies ,,https://ember-energy.org/data/live-eu-necp-tracker/#data-tool,V1,,active,V1
IRL,Ireland,2023,2001,2030,,81.0,81.0,81.0,Percent,Electricity ,All technologies ,,https://ember-energy.org/data/live-eu-necp-tracker/#data-tool,V1,,active,V1
IRL,Ireland,2009,2009,2020,,16.0,16.0,16.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2010_Full-Report_English.pdf,V1,,active,V1
IRL,Ireland,2020,2009,2030,21.5,34.1,27.8,27.8,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,V1,,active,V1
IRL,Ireland,2023,2009,2030,,70.0,70.0,70.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf,V1,,active,V1
ISR,Israel,2002,2002,2007,,2.0,2.0,2.0,Percent,Electricity ,All technologies ,,https://www.iea.org/policies/4774-renewable-energy-targets,V3,New non-EU-27 observation added in V3,active,V3
ISR,Israel,2002,2002,2016,,5.0,5.0,5.0,Percent,Electricity ,All technologies ,,https://www.iea.org/policies/4774-renewable-energy-targets,V3,New non-EU-27 observation added in V3,active,V3
ISR,Israel,2009,2002,2020,,10.0,10.0,10.0,Percent,Electricity ,All technologies ,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2010_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
ISR,Israel,2010,2002,2020,,7.0,7.0,7.0,Percent,Electricity ,All technologies ,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2011_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
ISR,Israel,2015,2002,2030,,17.0,17.0,17.0,Percent,Electricity ,All technologies ,,https://www.ren21.net/wp-content/uploads/2019/05/REN21_GSR2016_FullReport_en_11.pdf,V3,New non-EU-27 observation added in V3,active,V3
ISR,Israel,2020,2002,2030,,30.0,30.0,30.0,Percent,Electricity ,All technologies ,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
ISR,Israel,2022,2002,2030,,40.0,40.0,40.0,Percent,Electricity ,All technologies ,,"https://www.timesofisrael.com/environment-ministry-sets-40-renewable-power-production-goal-by-2030/#:~:text=The%20Environmental%20Protection%20Ministry%20on,more%20emphasis%20on%20renewable%20resources.",V3,New non-EU-27 observation added in V3,active,V3
ISR,Israel,2009,2009,2020,,15.0,15.0,15.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2010_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
ISR,Israel,2011,2009,2020,,50.0,50.0,50.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2012_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
ISR,Israel,2016,2009,2025,,13.0,13.0,13.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2017_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
ISR,Israel,2016,2009,2030,,17.0,17.0,17.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2017_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
ISR,Israel,2020,2009,2025,,20.0,20.0,20.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
ISR,Israel,2020,2009,2030,,30.0,30.0,30.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
ITA,Italy,2001,2001,2010,,25.0,25.0,25.0,Percent,Electricity ,All technologies ,,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32001L0077&from=EN,V1,,active,V1
ITA,Italy,2009,2001,2010,,22.5,22.5,22.5,Percent,Electricity ,All technologies ,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2010_Full-Report_English.pdf,V1,,active,V1
ITA,Italy,2011,2001,2020,,26.0,26.0,26.0,Percent,Electricity ,All technologies ,,https://www.ren21.net/Portals/0/documents/activities/gsr/GSR2012.pdf,V1,,active,V1
ITA,Italy,2019,2001,2030,,60.0,60.0,60.0,Percent,Electricity ,All technologies ,,https://ember-energy.org/data/live-eu-necp-tracker/#data-tool,V1,,active,V1
ITA,Italy,2023,2001,2030,,69.0,69.0,69.0,Percent,Electricity ,All technologies ,,https://ember-energy.org/data/live-eu-necp-tracker/#data-tool,V1,,active,V1
ITA,Italy,2006,2006,2020,,17.0,17.0,17.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2007_Full-Report_English.pdf,V1,,active,V1
ITA,Italy,2020,2006,2030,,30.0,30.0,30.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,V1,,active,V1
ITA,Italy,2023,2006,2030,,40.0,40.0,40.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf,V1,,active,V1
JAM,Jamaica,2009,2009,2010,,10.0,10.0,10.0,Percent,Electricity ,All technologies,,https://www.ren21.net/Portals/0/documents/activities/gsr/REN21_GSR_2010_full_revised%20Sept2010.pdf,V3,New non-EU-27 observation added in V3,active,V3
JAM,Jamaica,2009,2009,2015,,15.0,15.0,15.0,Percent,Electricity ,All technologies,,https://www.ren21.net/Portals/0/documents/activities/gsr/REN21_GSR_2010_full_revised%20Sept2010.pdf,V3,New non-EU-27 observation added in V3,active,V3
JAM,Jamaica,2010,2009,2020,,15.0,15.0,15.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2011_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
JAM,Jamaica,2014,2009,2020,,30.0,30.0,30.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2015_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
JAM,Jamaica,2016,2009,2030,,20.0,20.0,20.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2017_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
JAM,Jamaica,2018,2009,2030,,50.0,50.0,50.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/gsr_2019_full_report_en.pdf,V3,New non-EU-27 observation added in V3,active,V3
JAM,Jamaica,2016,2016,2030,,20.0,20.0,20.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2017_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
JPN,Japan,2005,2005,2014,,1.63,1.63,1.63,Percent,Electricity ,All technologies except geothermal and large hydo,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2005_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
JPN,Japan,2014,2005,2020,,13.5,13.5,13.5,Percent,Electricity ,All technologies ,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2015_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
JPN,Japan,2015,2005,2030,22.0,24.0,23.0,23.0,Percent,Electricity ,All technologies ,,https://www.ren21.net/wp-content/uploads/2019/05/REN21_GSR2016_FullReport_en_11.pdf,V3,New non-EU-27 observation added in V3,active,V3
JPN,Japan,2021,2005,2030,36.0,38.0,37.0,37.0,Percent,Electricity ,All technologies ,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
JPN,Japan,2023,2023,2030,,13.0,13.0,13.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf,V3,New non-EU-27 observation added in V3,active,V3
JOR,Jordan,2005,2005,2020,,7.0,7.0,7.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2006_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
JOR,Jordan,2005,2005,2020,,10.0,10.0,10.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2006_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
JOR,Jordan,2006,2005,2020,,15.0,15.0,15.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2006_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
JOR,Jordan,2015,2005,2015,,15.0,15.0,15.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/REN21_GSR2016_FullReport_en_11.pdf,V3,New non-EU-27 observation added in V3,active,V3
JOR,Jordan,2019,2005,2020,,20.0,20.0,20.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/gsr_2020_full_report_en.pdf,V3,New non-EU-27 observation added in V3,active,V3
JOR,Jordan,2019,2005,2030,,30.0,30.0,30.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/gsr_2020_full_report_en.pdf,V3,New non-EU-27 observation added in V3,active,V3
JOR,Jordan,2021,2005,2030,,31.0,31.0,31.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
JOR,Jordan,2015,2015,2025,,11.0,11.0,11.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/REN21_GSR2016_FullReport_en_11.pdf,V3,New non-EU-27 observation added in V3,active,V3
JOR,Jordan,2019,2015,2025,,15.0,15.0,15.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/gsr_2020_full_report_en.pdf,V3,New non-EU-27 observation added in V3,active,V3
JOR,Jordan,2023,2015,2030,,14.000000000000002,14.000000000000002,14.000000000000002,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf,V3,New non-EU-27 observation added in V3,active,V3
KAZ,Kazakhstan,2013,2013,2014,,1.0,1.0,1.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2014_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
KAZ,Kazakhstan,2013,2013,2020,,3.0,3.0,3.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2014_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
KAZ,Kazakhstan,2014,2013,2030,,50.0,50.0,50.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2015_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
KAZ,Kazakhstan,2020,2013,2025,,6.0,6.0,6.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
KAZ,Kazakhstan,2020,2013,2030,,10.0,10.0,10.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
KAZ,Kazakhstan,2021,2013,2030,,15.0,15.0,15.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
KAZ,Kazakhstan,2021,2013,2050,,50.0,50.0,50.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
KEN,Kenya,2016,2016,2050,,100.0,100.0,100.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2017_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
KEN,Kenya,2021,2016,2030,,100.0,100.0,100.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
KEN,Kenya,2020,2020,2050,,100.0,100.0,100.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
KIR,Kiribati,2011,2011,NA,,10.0,10.0,10.0,Percent,Electricity ,All technologies,,https://www.ren21.net/Portals/0/documents/activities/gsr/GSR2012.pdf,V3,New non-EU-27 observation added in V3,active,V3
KIR,Kiribati,2014,2011,2020,,3.0,3.0,3.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2015_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
KIR,Kiribati,2016,2011,2050,,100.0,100.0,100.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2017_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
KIR,Kiribati,2020,2011,2025,,23.0,23.0,23.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
KIR,Kiribati,2020,2020,2050,,100.0,100.0,100.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
PRK,Korea (Democratic People's Republic of ),2015,2015,2015,,2.9,2.9,2.9,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/REN21_GSR2016_FullReport_en_11.pdf,V3,New non-EU-27 observation added in V3,active,V3
