Country_code;Year_decision;Country;Country_short;Region;Income_group;Year_first_decision;Year_target;Year_latest_target;Target_minimum;Target_maximum;Target_average;Unit;Target_type;RE_technology;Target_consistent;Miscellaneous;Source;Note.changes;added_in_version;change_reason;status;status_changed_in_version
SVN;2013;Slovenia;Slovenia;Europe & Central Asia;High income;2004;2020;2030;NA;39;39;Percent;Electricity;All technologies;39;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2014_Full-Report_English.pdf;;V1;;active;V1
SVN;2019;Slovenia;Slovenia;Europe & Central Asia;High income;2004;2030;2030;NA;76;76;Percent;Electricity;All technologies;76;;https://ember-energy.org/data/live-eu-necp-tracker/#data-tool;;V1;;active;V1
SVN;2020;Slovenia;Slovenia;Europe & Central Asia;High income;2009;2030;2030;NA;27;27;Percent;Final energy;All technologies;27;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf;;V1;;active;V1
SVN;2023;Slovenia;Slovenia;Europe & Central Asia;High income;2004;2030;2030;NA;77;77;Percent;Electricity;All technologies;77;;https://ember-energy.org/data/live-eu-necp-tracker/#data-tool;;V1;;active;V1
SWE;2001;Sweden;Sweden;Europe & Central Asia;High income;2001;2010;2040;NA;60;60;Percent;Electricity;All technologies;60;;https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32001L0077&from=EN;;V1;;active;V1
SWE;2006;Sweden;Sweden;Europe & Central Asia;High income;2006;2020;2030;NA;49;49;Percent;Final energy;All technologies;49;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2007_Full-Report_English.pdf;;V1;;active;V1
SWE;2010;Sweden;Sweden;Europe & Central Asia;High income;2006;2020;2030;NA;50;50;Percent;Final energy;All technologies;50;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2011_Full-Report_English.pdf;;V1;;active;V1
SWE;2013;Sweden;Sweden;Europe & Central Asia;High income;2001;2020;2040;NA;63;63;Percent;Electricity;All technologies;63;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2014_Full-Report_English.pd;;V1;;active;V1
SWE;2018;Sweden;Sweden;Europe & Central Asia;High income;2001;2040;2040;NA;100;100;Percent;Electricity;All technologies;100;;https://www.ren21.net/wp-content/uploads/2019/05/gsr_2019_full_report_en.pdf;;V1;;active;V1
SWE;2019;Sweden;Sweden;Europe & Central Asia;High income;2001;2030;2040;NA;98;98;Percent;Electricity;All technologies;98;;https://ember-energy.org/data/live-eu-necp-tracker/#data-tool;;V1;;active;V1
SWE;2020;Sweden;Sweden;Europe & Central Asia;High income;2006;2030;2030;NA;65;65;Percent;Final energy;All technologies;65;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf;;V1;;active;V1
SWE;2023;Sweden;Sweden;Europe & Central Asia;High income;2001;2030;2040;NA;100;100;Percent;Electricity;All technologies;100;;https://ember-energy.org/data/live-eu-necp-tracker/#data-tool;;V1;;active;V1
SWZ;2020;Eswatini;Eswatini;Sub-Saharan Africa;Lower middle income;2020;2030;2030;NA;32;32;Percent;Electricity;All technologies;32;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf;;V3;New non-EU-27 observation added in V3;active;V3
SWZ;2021;Eswatini;Eswatini;Sub-Saharan Africa;Lower middle income;2020;2030;2030;NA;50;50;Percent;Electricity;All technologies;50;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf;;V3;New non-EU-27 observation added in V3;active;V3
SYC;2011;Seychelles;Seychelles;Sub-Saharan Africa;High income;2011;2030;2030;NA;15;15;Percent;Electricity;All technologies;15;;https://www.ren21.net/Portals/0/documents/activities/gsr/GSR2012.pdf;;V3;New non-EU-27 observation added in V3;active;V3
SYC;2011;Seychelles;Seychelles;Sub-Saharan Africa;High income;2011;2020;2030;NA;5;5;Percent;Electricity;All technologies;5;;https://www.ren21.net/Portals/0/documents/activities/gsr/GSR2012.pdf;;V3;New non-EU-27 observation added in V3;active;V3
SYC;2020;Seychelles;Seychelles;Sub-Saharan Africa;High income;2020;2030;2030;NA;15;15;Percent;Final energy;All technologies;15;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf;;V3;New non-EU-27 observation added in V3;active;V3
SYR;2018;Syrian Arab Republic;Syria;Middle East & North Africa;Low income;2018;2030;2030;NA;10;10;Percent;Electricity;All technologies;10;Conditional to international donors;https://unfccc.int/sites/default/files/NDC/2022-06/FirstNDC-Eng-Syrian%20Arab%20Republic.pdf;;V3;New non-EU-27 observation added in V3;active;V3
TGO;2014;Togo;Togo;Sub-Saharan Africa;Low income;2014;2020;2020;NA;15;15;Percent;Electricity;All technologies;15;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2015_Full-Report_English.pdf;;V3;New non-EU-27 observation added in V3;active;V3
TGO;2015;Togo;Togo;Sub-Saharan Africa;Low income;2015;2030;2030;NA;4;4;Percent;Final energy;All technologies;4;;https://www.ren21.net/wp-content/uploads/2019/05/REN21_GSR2016_FullReport_en_11.pdf;;V3;New non-EU-27 observation added in V3;active;V3
TGO;2023;Togo;Togo;Sub-Saharan Africa;Low income;2015;2030;2030;NA;20;20;Percent;Final energy;All technologies;20;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf;;V3;New non-EU-27 observation added in V3;active;V3
THA;2004;Thailand;Thailand;East Asia & Pacific;Upper middle income;2004;2011;2050;NA;8;8;Percent;Electricity;All technologies except large hydro;12.75;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2005_Full-Report_English.pdf;Thailand is targeting 8 percent of primary energy by 2011 (excluding traditional biomass).--> cant find the 4%;V3;New non-EU-27 observation added in V3;active;V3
THA;2007;Thailand;Thailand;East Asia & Pacific;Upper middle income;2004;2011;2050;NA;11;11;Percent;Electricity;All technologies;11;;https://www.ren21.net/Portals/0/documents/activities/gsr/RE2007_Global_Status_Report.pdf;;V3;New non-EU-27 observation added in V3;active;V3
THA;2009;Thailand;Thailand;East Asia & Pacific;Upper middle income;2004;2022;2050;NA;14;14;Percent;Electricity;All technologies;14;;https://www.ren21.net/Portals/0/documents/activities/gsr/REN21_GSR_2010_full_revised%20Sept2010.pdf;;V3;New non-EU-27 observation added in V3;active;V3
THA;2013;Thailand;Thailand;East Asia & Pacific;Upper middle income;2013;2021;2036;NA;25;25;Percent;Final energy;All technologies;25;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2014_Full-Report_English.pdf;;V3;New non-EU-27 observation added in V3;active;V3
THA;2013;Thailand;Thailand;East Asia & Pacific;Upper middle income;2004;2021;2050;NA;10;10;Percent;Electricity;All technologies except large hydro;13.21;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2014_Full-Report_English.pdf;right;V3;New non-EU-27 observation added in V3;active;V3
THA;2015;Thailand;Thailand;East Asia & Pacific;Upper middle income;2013;2036;2036;NA;30;30;Percent;Final energy;All technologies;30;;https://www.ren21.net/wp-content/uploads/2019/05/REN21_GSR2016_FullReport_en_11.pdf;;V3;New non-EU-27 observation added in V3;active;V3
THA;2015;Thailand;Thailand;East Asia & Pacific;Upper middle income;2004;2036;2050;NA;20;20;Percent;Electricity;All technologies except large hydro;22.11;;https://www.ren21.net/wp-content/uploads/2019/05/REN21_GSR2016_FullReport_en_11.pdf;right;V3;New non-EU-27 observation added in V3;active;V3
THA;2018;Thailand;Thailand;East Asia & Pacific;Upper middle income;2013;2035;2036;NA;40;40;Percent;Final energy;All technologies;40;;https://www.ren21.net/wp-content/uploads/2019/05/gsr_2019_full_report_en.pdf;;V3;New non-EU-27 observation added in V3;active;V3
THA;2020;Thailand;Thailand;East Asia & Pacific;Upper middle income;2004;2036;2050;NA;30;30;Percent;Electricity;All technologies;30;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf;;V3;New non-EU-27 observation added in V3;active;V3
THA;2022;Thailand;Thailand;East Asia & Pacific;Upper middle income;2004;2050;2050;NA;50;50;Percent;Electricity;All technologies;50;;https://www.ren21.net/wp-content/uploads/2019/05/GSR-2023_Energy-Supply-Module.pdf;;V3;New non-EU-27 observation added in V3;active;V3
THA;2023;Thailand;Thailand;East Asia & Pacific;Upper middle income;2013;2036;2036;NA;37;37;Percent;Final energy;All technologies;37;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf;;V3;New non-EU-27 observation added in V3;active;V3
TJK;2016;Tajikistan;Tajikistan;Europe & Central Asia;Lower middle income;2016;2030;2030;NA;10;10;Percent;Electricity;All technologies;10;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2017_Full-Report_English.pdf;;V3;New non-EU-27 observation added in V3;active;V3
TJK;2018;Tajikistan;Tajikistan;Europe & Central Asia;Lower middle income;2018;2020;2020;NA;50;50;Percent;Final energy;All technologies;50;;https://www.ren21.net/wp-content/uploads/2019/05/gsr_2019_full_report_en.pdf;;V3;New non-EU-27 observation added in V3;active;V3
TLS;2012;Timor-Leste;Timor-Leste;East Asia & Pacific;Lower middle income;2012;2020;2050;NA;50;50;Percent;Electricity;All technologies;50;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2013_Full-Report_English.pdf;;V3;New non-EU-27 observation added in V3;active;V3
TLS;2016;Timor-Leste;Timor-Leste;East Asia & Pacific;Lower middle income;2012;2050;2050;NA;100;100;Percent;Electricity;All technologies;100;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2017_Full-Report_English.pdf;;V3;New non-EU-27 observation added in V3;active;V3
TLS;2023;Timor-Leste;Timor-Leste;East Asia & Pacific;Lower middle income;2023;2030;2030;NA;50;50;Percent;Final energy;All technologies;50;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf;;V3;New non-EU-27 observation added in V3;active;V3
TON;2009;Tonga;Tonga;East Asia & Pacific;Upper middle income;2009;2012;2030;NA;50;50;Percent;Electricity;All technologies;50;;https://www.ren21.net/Portals/0/documents/activities/gsr/REN21_GSR_2010_full_revised%20Sept2010.pdf;;V3;New non-EU-27 observation added in V3;active;V3
TON;2009;Tonga;Tonga;East Asia & Pacific;Upper middle income;2009;2013;2013;NA;100;100;Percent;Final energy;All technologies;100;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2010_Full-Report_English.pdf;;V3;New non-EU-27 observation added in V3;active;V3
TON;2012;Tonga;Tonga;East Asia & Pacific;Upper middle income;2009;2015;2030;NA;50;50;Percent;Electricity;All technologies;50;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2013_Full-Report_English.pdf;;V3;New non-EU-27 observation added in V3;active;V3
TON;2021;Tonga;Tonga;East Asia & Pacific;Upper middle income;2009;2030;2030;NA;70;70;Percent;Electricity;All technologies;70;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf;;V3;New non-EU-27 observation added in V3;active;V3
TTO;2020;Trinidad and Tobago;Trinidad and Tobago;Latin America & Caribbean;High income;2020;2021;2021;NA;10;10;Percent;Electricity;All technologies;10;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf;;V3;New non-EU-27 observation added in V3;active;V3
TTO;2023;Trinidad and Tobago;Trinidad and Tobago;Latin America & Caribbean;High income;2023;2027;2027;NA;47;47;Percent;Final energy;All technologies;47;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf;;V3;New non-EU-27 observation added in V3;active;V3
TUN;2009;Tunisia;Tunisia;Middle East & North Africa;Lower middle income;2009;2011;2050;NA;10;10;Percent;Final energy;All technologies;10;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2010_Full-Report_English.pdf;;V3;New non-EU-27 observation added in V3;active;V3
TUN;2010;Tunisia;Tunisia;Middle East & North Africa;Lower middle income;2010;2016;2050;NA;11;11;Percent;Electricity;All technologies;11;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2011_Full-Report_English.pdf;;V3;New non-EU-27 observation added in V3;active;V3
TUN;2010;Tunisia;Tunisia;Middle East & North Africa;Lower middle income;2010;2030;2050;NA;25;25;Percent;Electricity;All technologies;25;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2011_Full-Report_English.pdf;;V3;New non-EU-27 observation added in V3;active;V3
TUN;2011;Tunisia;Tunisia;Middle East & North Africa;Lower middle income;2010;2011;2050;NA;4;4;Percent;Electricity;All technologies;4;;https://www.ren21.net/Portals/0/documents/activities/gsr/GSR2012.pdf;;V3;New non-EU-27 observation added in V3;active;V3
TUN;2011;Tunisia;Tunisia;Middle East & North Africa;Lower middle income;2010;2016;2050;NA;16;16;Percent;Electricity;All technologies;16;;https://www.ren21.net/Portals/0/documents/activities/gsr/GSR2012.pdf;;V3;New non-EU-27 observation added in V3;active;V3
TUN;2011;Tunisia;Tunisia;Middle East & North Africa;Lower middle income;2010;2030;2050;NA;40;40;Percent;Electricity;All technologies;40;;https://www.ren21.net/Portals/0/documents/activities/gsr/GSR2012.pdf;;V3;New non-EU-27 observation added in V3;active;V3
TUN;2014;Tunisia;Tunisia;Middle East & North Africa;Lower middle income;2010;2030;2050;NA;30;30;Percent;Electricity;All technologies;30;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2015_Full-Report_English.pdf;;V3;New non-EU-27 observation added in V3;active;V3
TUN;2016;Tunisia;Tunisia;Middle East & North Africa;Lower middle income;2010;2050;2050;NA;100;100;Percent;Electricity;All technologies;100;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2017_Full-Report_English.pdf;;V3;New non-EU-27 observation added in V3;active;V3
TUN;2020;Tunisia;Tunisia;Middle East & North Africa;Lower middle income;2010;2020;2050;NA;14;14;Percent;Electricity;All technologies;14;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf;;V3;New non-EU-27 observation added in V3;active;V3
TUN;2022;Tunisia;Tunisia;Middle East & North Africa;Lower middle income;2009;2050;2050;NA;100;100;Percent;Final energy;All technologies;100;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2023_GlobalOverview_Full_Report_with_endnotes_web.pdf;;V3;New non-EU-27 observation added in V3;active;V3
TUN;2022;Tunisia;Tunisia;Middle East & North Africa;Lower middle income;2010;2030;2050;NA;35;35;Percent;Electricity;All technologies;35;;https://www.ren21.net/wp-content/uploads/2019/05/GSR-2023_Energy-Supply-Module.pdf;;V3;New non-EU-27 observation added in V3;active;V3
TUR;2010;Türkiye;Türkiye;Europe & Central Asia;Upper middle income;2010;2023;2023;NA;30;30;Percent;Electricity;All technologies;30;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2011_Full-Report_English.pdf;;V3;New non-EU-27 observation added in V3;active;V3
TUR;2019;Türkiye;Türkiye;Europe & Central Asia;Upper middle income;2010;2023;2023;NA;65;65;Percent;Electricity;All technologies;65;;https://www.ren21.net/wp-content/uploads/2019/05/gsr_2020_full_report_en.pdf;;V3;New non-EU-27 observation added in V3;active;V3
TUR;2020;Türkiye;Türkiye;Europe & Central Asia;Upper middle income;2010;2020;2023;NA;38;38;Percent;Electricity;All technologies;38;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf;;V3;New non-EU-27 observation added in V3;active;V3
TUR;2021;Türkiye;Türkiye;Europe & Central Asia;Upper middle income;2010;2023;2023;NA;39;39;Percent;Electricity;All technologies;39;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf;;V3;New non-EU-27 observation added in V3;active;V3
TUR;2022;Türkiye;Türkiye;Europe & Central Asia;Upper middle income;2010;2023;2023;NA;50;50;Percent;Electricity;All technologies;50;;https://www.ren21.net/wp-content/uploads/2019/05/GSR-2023_Energy-Supply-Module.pdf;;V3;New non-EU-27 observation added in V3;active;V3
TUV;2011;Tuvalu;Tuvalu;East Asia & Pacific;Upper middle income;2011;2020;2025;NA;100;100;Percent;Electricity;All technologies;100;;https://www.ren21.net/Portals/0/documents/activities/gsr/GSR2012.pdf;;V3;New non-EU-27 observation added in V3;active;V3
TUV;2020;Tuvalu;Tuvalu;East Asia & Pacific;Upper middle income;2020;2050;2050;NA;100;100;Percent;Final energy;All technologies;100;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf;;V3;New non-EU-27 observation added in V3;active;V3
TUV;2021;Tuvalu;Tuvalu;East Asia & Pacific;Upper middle income;2011;2025;2025;NA;100;100;Percent;Electricity;All technologies;100;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf;;V3;New non-EU-27 observation added in V3;active;V3
TZA;2014;Tanzania (United Republic of);Tanzania;Sub-Saharan Africa;Lower middle income;2014;2015;2050;NA;14;14;Percent;Electricity;All technologies;14;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2015_Full-Report_English.pdf;;V3;New non-EU-27 observation added in V3;active;V3
TZA;2016;Tanzania (United Republic of);Tanzania;Sub-Saharan Africa;Lower middle income;2014;2050;2050;NA;100;100;Percent;Electricity;All technologies;100;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2017_Full-Report_English.pdf;;V3;New non-EU-27 observation added in V3;active;V3
TZA;2020;Tanzania (United Republic of);Tanzania;Sub-Saharan Africa;Lower middle income;2020;2050;2050;NA;100;100;Percent;Final energy;All technologies;100;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf;;V3;New non-EU-27 observation added in V3;active;V3
TZA;2023;Tanzania (United Republic of);Tanzania;Sub-Saharan Africa;Lower middle income;2020;2030;2050;NA;50;50;Percent;Final energy;All technologies;50;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf;;V3;New non-EU-27 observation added in V3;active;V3
UGA;2011;Uganda;Uganda;Sub-Saharan Africa;Low income;2011;2017;2017;NA;61;61;Percent;Electricity;All technologies;61;;https://www.ren21.net/Portals/0/documents/activities/gsr/GSR2012.pdf;;V3;New non-EU-27 observation added in V3;active;V3
UGA;2022;Uganda;Uganda;Sub-Saharan Africa;Low income;2022;2050;2050;NA;100;100;Percent;Final energy;All technologies;100;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2023_GlobalOverview_Full_Report_with_endnotes_web.pdf;;V3;New non-EU-27 observation added in V3;active;V3
UKR;2012;Ukraine;Ukraine;Europe & Central Asia;Upper middle income;2012;2020;2035;NA;11;11;Percent;Final energy;All technologies;11;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2013_Full-Report_English.pdf;;V3;New non-EU-27 observation added in V3;active;V3
